PSDI_ID,Canonical name,InChi,InChiKey,SMILES,Tautomers,Isomers,n_MeltingPoint,n_BoilingPoint,n_HLC,n_LogS,n_Miscibility,Molecular Weight,CLogP,Heavy Atom Count,Hydrogen Bond Acceptors,Hydrogen Bond Donors,Rotatable Bonds,Rings,Hetero Aromatic Rings,Aromatic Rings,Topological Polar Surface Area,Quantitative Estimation of Drug-likeness
PSDI0039AA,,InChI=1S/C12H6Cl4/c13-9-3-1-7(5-11(9)15)8-2-4-10(14)12(16)6-8/h1-6H,UQMGJOKDKOLIDP-UHFFFAOYSA-N,Clc1ccc(-c2ccc(Cl)c(Cl)c2)cc1Cl,1,1,0,0,1,2,0,289.92,5.97,16.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.61
PSDI0039AB,,InChI=1S/C12H5Cl5/c13-6-1-2-7(10(15)5-6)8-3-4-9(14)12(17)11(8)16/h1-5H,LACXVZHAJMVESG-UHFFFAOYSA-N,Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1,1,1,0,0,1,4,0,323.88,6.62,17.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.52
PSDI0039AC,,InChI=1S/C12H6Cl4/c13-8-3-1-7(2-4-8)9-5-6-10(14)12(16)11(9)15/h1-6H,XLDBTRJKXLKYTC-UHFFFAOYSA-N,Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)cc1,1,1,0,0,1,1,0,289.92,5.97,16.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.57
PSDI0039AD,,InChI=1S/C12H5Cl5/c13-8-3-1-6(5-10(8)15)7-2-4-9(14)12(17)11(7)16/h1-5H,WIDHRBRBACOVOY-UHFFFAOYSA-N,Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)cc1Cl,1,1,0,0,1,2,0,323.88,6.62,17.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.52
PSDI0039AE,,InChI=1S/C12H6Cl4/c13-7-1-3-9(11(15)5-7)10-4-2-8(14)6-12(10)16/h1-6H,QORAVNMWUNPXAO-UHFFFAOYSA-N,Clc1ccc(-c2ccc(Cl)cc2Cl)c(Cl)c1,1,1,0,0,1,4,0,289.92,5.97,16.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.61
PSDI0039AF,,InChI=1S/C12H7Cl3/c13-9-3-1-8(2-4-9)11-6-5-10(14)7-12(11)15/h1-7H,BZTYNSQSZHARAZ-UHFFFAOYSA-N,Clc1ccc(-c2ccc(Cl)cc2Cl)cc1,1,1,0,0,1,3,0,255.96,5.31,15.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.65
PSDI0039B0,,InChI=1S/C12H8Cl2/c13-11-6-4-9(5-7-11)10-2-1-3-12(14)8-10/h1-8H,CJDNEKOMKXLSBN-UHFFFAOYSA-N,Clc1ccc(-c2cccc(Cl)c2)cc1,1,1,0,0,1,1,0,222.0,4.66,14.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.66
PSDI0039B1,,InChI=1S/C12H6Cl4/c13-7-4-5-8(11(15)6-7)9-2-1-3-10(14)12(9)16/h1-6H,ALFHIHDQSYXSGP-UHFFFAOYSA-N,Clc1ccc(-c2cccc(Cl)c2Cl)c(Cl)c1,1,1,0,0,1,1,0,289.92,5.97,16.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.61
PSDI0039B2,,InChI=1S/C12H7Cl3/c13-9-6-4-8(5-7-9)10-2-1-3-11(14)12(10)15/h1-7H,ZMHWQAHZKUPENF-UHFFFAOYSA-N,Clc1ccc(-c2cccc(Cl)c2Cl)cc1,1,1,0,0,1,4,0,255.96,5.31,15.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.65
PSDI0039B3,,InChI=1S/C12H8Cl2/c13-10-6-7-11(12(14)8-10)9-4-2-1-3-5-9/h1-8H,WEJZHZJJXPXXMU-UHFFFAOYSA-N,Clc1ccc(-c2ccccc2)c(Cl)c1,1,1,0,0,1,2,0,222.0,4.66,14.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.66
PSDI0039B5,,InChI=1S/C12H8Cl2/c13-11-7-6-10(8-12(11)14)9-4-2-1-3-5-9/h1-8H,ZGHQUYZPMWMLBM-UHFFFAOYSA-N,Clc1ccc(-c2ccccc2)cc1Cl,1,1,0,0,1,2,0,222.0,4.66,14.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.66
PSDI0039B6,,InChI=1S/C12H7Cl3/c13-8-5-6-10(12(15)7-8)9-3-1-2-4-11(9)14/h1-7H,YKKYCYQDUUXNLN-UHFFFAOYSA-N,Clc1ccc(-c2ccccc2Cl)c(Cl)c1,1,1,0,0,1,1,0,255.96,5.31,15.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.65
PSDI0039B7,,InChI=1S/C12H8Cl2/c13-10-7-5-9(6-8-10)11-3-1-2-4-12(11)14/h1-8H,UFNIBRDIUNVOMX-UHFFFAOYSA-N,Clc1ccc(-c2ccccc2Cl)cc1,1,1,0,0,1,4,0,222.0,4.66,14.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.66
PSDI0039B8,,InChI=1S/C12H7Cl3/c13-10-4-2-1-3-9(10)8-5-6-11(14)12(15)7-8/h1-7H,RIMXLXBUOQMDHV-UHFFFAOYSA-N,Clc1ccc(-c2ccccc2Cl)cc1Cl,1,1,0,0,1,1,0,255.96,5.31,15.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.65
PSDI0039BD,,InChI=1S/C12H3Cl7/c13-4-1-2-6(14)5(3-4)7-8(15)10(17)12(19)11(18)9(7)16/h1-3H,PYZHTHZEHQHHEN-UHFFFAOYSA-N,Clc1ccc(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1,1,1,0,0,1,3,0,391.81,7.93,19.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.34
PSDI0039BF,,InChI=1S/C12H4Cl6/c13-5-1-2-7(14)6(3-5)10-11(17)8(15)4-9(16)12(10)18/h1-4H,UHCLFIWDCYOTOL-UHFFFAOYSA-N,Clc1ccc(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1,1,1,0,0,1,2,0,357.84,7.27,18.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.47
PSDI0039C0,,InChI=1S/C12H3Cl7/c13-4-1-2-5(14)10(17)8(4)9-11(18)6(15)3-7(16)12(9)19/h1-3H,XYHVYEUZLSYHDP-UHFFFAOYSA-N,Clc1ccc(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl,1,1,0,0,1,1,0,391.81,7.93,19.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.43
PSDI0039C1,,InChI=1S/C12H4Cl6/c13-5-1-2-7(14)6(3-5)10-8(15)4-9(16)11(17)12(10)18/h1-4H,CXXRQFOKRZJAJA-UHFFFAOYSA-N,Clc1ccc(Cl)c(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c1,1,1,0,0,1,1,0,357.84,7.27,18.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.37
PSDI0039C2,,InChI=1S/C12H5Cl5/c13-6-1-2-8(14)7(5-6)11-9(15)3-4-10(16)12(11)17/h1-5H,GXNNLIMMEXHBKV-UHFFFAOYSA-N,Clc1ccc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)c1,1,1,0,0,1,1,0,323.88,6.62,17.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.52
PSDI0039C3,,InChI=1S/C12H4Cl6/c13-5-1-3-7(15)11(17)9(5)10-6(14)2-4-8(16)12(10)18/h1-4H,FZFUUSROAHKTTF-UHFFFAOYSA-N,Clc1ccc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)c1Cl,1,1,0,0,1,2,0,357.84,7.27,18.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.47
PSDI0039C4,,InChI=1S/C12H6Cl4/c13-7-4-5-9(14)8(6-7)12-10(15)2-1-3-11(12)16/h1-6H,SFTUSTXGTCCSHX-UHFFFAOYSA-N,Clc1ccc(Cl)c(-c2c(Cl)cccc2Cl)c1,1,1,0,0,1,1,0,289.92,5.97,16.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.61
PSDI0039C5,,InChI=1S/C12H5Cl5/c13-7-1-2-9(14)8(5-7)6-3-10(15)12(17)11(16)4-6/h1-5H,PIVBPZFQXKMHBD-UHFFFAOYSA-N,Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2)c1,1,1,0,0,1,1,0,323.88,6.62,17.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.52
PSDI0039C6,,InChI=1S/C12H4Cl6/c13-5-1-2-8(14)6(3-5)7-4-9(15)11(17)12(18)10(7)16/h1-4H,UCLKLGIYGBLTSM-UHFFFAOYSA-N,Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c1,1,1,0,0,1,2,0,357.84,7.27,18.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.37
PSDI0039C7,,InChI=1S/C12H5Cl5/c13-6-1-2-9(14)7(3-6)8-4-11(16)12(17)5-10(8)15/h1-5H,LAHWLEDBADHJGA-UHFFFAOYSA-N,Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1,1,1,0,0,1,2,0,323.88,6.62,17.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.52
PSDI0039C8,,InChI=1S/C12H5Cl5/c13-6-1-2-10(15)8(3-6)9-4-7(14)5-11(16)12(9)17/h1-5H,CRCBRZBVCDKPGA-UHFFFAOYSA-N,Clc1ccc(Cl)c(-c2cc(Cl)cc(Cl)c2Cl)c1,1,1,0,0,1,1,0,323.88,6.62,17.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.52
PSDI0039C9,,InChI=1S/C12H6Cl4/c13-7-1-3-11(15)9(5-7)10-6-8(14)2-4-12(10)16/h1-6H,HCWZEPKLWVAEOV-UHFFFAOYSA-N,Clc1ccc(Cl)c(-c2cc(Cl)ccc2Cl)c1,1,1,0,0,1,3,0,289.92,5.97,16.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.61
PSDI0039CA,,InChI=1S/C12H6Cl4/c13-8-2-4-10(14)9(6-8)7-1-3-11(15)12(16)5-7/h1-6H,KENZYIHFBRWMOD-UHFFFAOYSA-N,Clc1ccc(Cl)c(-c2ccc(Cl)c(Cl)c2)c1,1,1,0,0,1,5,0,289.92,5.97,16.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.61
PSDI0039CB,,InChI=1S/C12H5Cl5/c13-6-1-3-9(14)8(5-6)7-2-4-10(15)12(17)11(7)16/h1-5H,OPKYDBFRKPQCBS-UHFFFAOYSA-N,Clc1ccc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)c1,1,1,0,0,1,3,0,323.88,6.62,17.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.52
PSDI0039CC,,InChI=1S/C12H6Cl4/c13-7-4-5-10(14)9(6-7)8-2-1-3-11(15)12(8)16/h1-6H,ALDJIKXAHSDLLB-UHFFFAOYSA-N,Clc1ccc(Cl)c(-c2cccc(Cl)c2Cl)c1,1,1,0,0,1,3,0,289.92,5.97,16.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.61
PSDI0039CD,,InChI=1S/C12H8Cl2/c13-10-6-7-12(14)11(8-10)9-4-2-1-3-5-9/h1-8H,KKQWHYGECTYFIA-UHFFFAOYSA-N,Clc1ccc(Cl)c(-c2ccccc2)c1,1,1,0,0,1,1,0,222.0,4.66,14.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.66
PSDI0039CE,,InChI=1S/C12H7Cl3/c13-9-6-7-10(14)12(15)11(9)8-4-2-1-3-5-8/h1-7H,LVROLHVSYNLFBE-UHFFFAOYSA-N,Clc1ccc(Cl)c(-c2ccccc2)c1Cl,1,1,0,0,1,4,0,255.96,5.31,15.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.61
PSDI0039CF,,InChI=1S/C12H7Cl3/c13-8-5-6-12(15)10(7-8)9-3-1-2-4-11(9)14/h1-7H,DCMURXAZTZQAFB-UHFFFAOYSA-N,Clc1ccc(Cl)c(-c2ccccc2Cl)c1,1,1,0,0,1,3,0,255.96,5.31,15.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.65
PSDI003A0B,,InChI=1S/C12H4Cl6/c13-6-3-1-2-5(10(6)16)9-11(17)7(14)4-8(15)12(9)18/h1-4H,RVWLHPJFOKUPNM-UHFFFAOYSA-N,Clc1cccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl,1,1,0,0,1,2,0,357.84,7.27,18.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.47
PSDI003A0C,,InChI=1S/C12H4Cl6/c13-6-3-1-2-5(10(6)16)9-7(14)4-8(15)11(17)12(9)18/h1-4H,WDLTVNWWEZJMPF-UHFFFAOYSA-N,Clc1cccc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c1Cl,1,1,0,0,1,1,0,357.84,7.27,18.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.37
PSDI003A0E,,InChI=1S/C12H5Cl5/c13-7-4-5-9(15)12(17)10(7)6-2-1-3-8(14)11(6)16/h1-5H,QVWUJLANSDKRAH-UHFFFAOYSA-N,Clc1cccc(-c2c(Cl)ccc(Cl)c2Cl)c1Cl,1,1,0,0,1,1,0,323.88,6.62,17.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.52
PSDI003A0F,,InChI=1S/C12H7Cl3/c13-9-4-1-3-8(7-9)12-10(14)5-2-6-11(12)15/h1-7H,VQOFJPFYTCHPTR-UHFFFAOYSA-N,Clc1cccc(-c2c(Cl)cccc2Cl)c1,1,1,0,0,1,1,0,255.96,5.31,15.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.65
PSDI003A10,,InChI=1S/C12H6Cl4/c13-8-4-2-5-9(14)11(8)7-3-1-6-10(15)12(7)16/h1-6H,CUGLICQCTXWQNF-UHFFFAOYSA-N,Clc1cccc(-c2c(Cl)cccc2Cl)c1Cl,1,1,0,0,1,1,0,289.92,5.97,16.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.61
PSDI003A11,,InChI=1S/C12H4Cl6/c13-7-3-1-2-5(9(7)15)6-4-8(14)11(17)12(18)10(6)16/h1-4H,VQQKIXKPMJTUMP-UHFFFAOYSA-N,Clc1cccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c1Cl,1,1,0,0,1,1,0,357.84,7.27,18.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.37
PSDI003A12,,InChI=1S/C12H6Cl4/c13-8-3-1-2-7(4-8)9-5-11(15)12(16)6-10(9)14/h1-6H,LQEGJNOKOZHBBZ-UHFFFAOYSA-N,Clc1cccc(-c2cc(Cl)c(Cl)cc2Cl)c1,1,1,0,0,1,1,0,289.92,5.97,16.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.57
PSDI003A13,,InChI=1S/C12H7Cl3/c13-9-3-1-2-8(6-9)11-7-10(14)4-5-12(11)15/h1-7H,ONNCPBRWFSKDMQ-UHFFFAOYSA-N,Clc1cccc(-c2cc(Cl)ccc2Cl)c1,1,1,0,0,1,2,0,255.96,5.31,15.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.65
PSDI003A15,,InChI=1S/C12H6Cl4/c13-9-5-1-3-7(11(9)15)8-4-2-6-10(14)12(8)16/h1-6H,VTLYHLREPCPDKX-UHFFFAOYSA-N,Clc1cccc(-c2cccc(Cl)c2Cl)c1Cl,1,1,0,0,1,3,0,289.92,5.97,16.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.61
PSDI003A16,,InChI=1S/C12H8Cl2/c13-11-8-4-7-10(12(11)14)9-5-2-1-3-6-9/h1-8H,XOMKZKJEJBZBJJ-UHFFFAOYSA-N,Clc1cccc(-c2ccccc2)c1Cl,1,1,0,0,1,1,0,222.0,4.66,14.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.66
PSDI003A17,,InChI=1S/C12H8Cl2/c13-10-5-3-4-9(8-10)11-6-1-2-7-12(11)14/h1-8H,ZHBBDTRJIVXKEX-UHFFFAOYSA-N,Clc1cccc(-c2ccccc2Cl)c1,1,1,0,0,1,2,0,222.0,4.66,14.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.66
PSDI003A18,,InChI=1S/C6H4Cl2/c7-5-2-1-3-6(8)4-5/h1-4H,ZPQOPVIELGIULI-UHFFFAOYSA-N,Clc1cccc(Cl)c1,1,1,0,0,1,3,0,145.97,2.99,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.53
PSDI003A19,,InChI=1S/C12H6Cl4/c13-7-3-1-4-8(14)11(7)12-9(15)5-2-6-10(12)16/h1-6H,PXAGFNRKXSYIHU-UHFFFAOYSA-N,Clc1cccc(Cl)c1-c1c(Cl)cccc1Cl,1,1,0,0,1,2,0,289.92,5.97,16.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.61
PSDI003A23,,InChI=1S/C12H6Cl4/c13-8-4-2-1-3-7(8)11-9(14)5-6-10(15)12(11)16/h1-6H,VHGHHZZTMJLTJX-UHFFFAOYSA-N,Clc1ccccc1-c1c(Cl)ccc(Cl)c1Cl,1,1,0,0,1,1,0,289.92,5.97,16.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.57
PSDI003A24,,InChI=1S/C12H7Cl3/c13-9-5-2-1-4-8(9)12-10(14)6-3-7-11(12)15/h1-7H,MVXIJRBBCDLNLX-UHFFFAOYSA-N,Clc1ccccc1-c1c(Cl)cccc1Cl,1,1,0,0,1,1,0,255.96,5.31,15.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.65
PSDI003A25,,InChI=1S/C12H6Cl4/c13-9-4-2-1-3-8(9)7-5-10(14)12(16)11(15)6-7/h1-6H,QILUYCYPNYWMIL-UHFFFAOYSA-N,Clc1ccccc1-c1cc(Cl)c(Cl)c(Cl)c1,1,1,0,0,1,1,0,289.92,5.97,16.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.57
PSDI003A27,,InChI=1S/C12H6Cl4/c13-9-4-2-1-3-7(9)8-5-6-10(14)12(16)11(8)15/h1-6H,SEWHDNLIHDBVDZ-UHFFFAOYSA-N,Clc1ccccc1-c1ccc(Cl)c(Cl)c1Cl,1,1,0,0,1,1,0,289.92,5.97,16.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.57
PSDI003A28,,InChI=1S/C12H7Cl3/c13-10-6-2-1-4-8(10)9-5-3-7-11(14)12(9)15/h1-7H,XVIZMMSINIOIQP-UHFFFAOYSA-N,Clc1ccccc1-c1cccc(Cl)c1Cl,1,1,0,0,1,1,0,255.96,5.31,15.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.65
PSDI003A67,,"InChI=1S/C8H4F13I/c9-3(10,1-2-22)4(11,12)5(13,14)6(15,16)7(17,18)8(19,20)21/h1-2H2",NVVZEKTVIXIUKW-UHFFFAOYSA-N,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,1,1,0,0,1,1,0,473.92,5.55,22.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.27
PSDI003A6E,,"InChI=1S/C3H2ClF5O/c4-1(5)3(8,9)10-2(6)7/h1-2H",JPGQOUSTVILISH-UHFFFAOYSA-N,FC(F)OC(F)(F)C(F)Cl,1,2,0,0,1,1,0,183.97,2.35,10.0,1.0,0.0,3.0,0.0,0.0,0.0,9.23,0.48
PSDI003C42,,"InChI=1S/C6H12O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3,5-9,11-12H,1-2H2",BJHIKXHVCXFQLS-UHFFFAOYSA-N,O=C(CO)C(O)C(O)C(O)CO,6,8,0,0,1,3,0,180.06,-3.38,12.0,6.0,5.0,5.0,0.0,0.0,0.0,118.22,0.3
PSDI003CC1,,"InChI=1S/C5H8O4/c6-4(7)2-1-3-5(8)9/h1-3H2,(H,6,7)(H,8,9)",JFCQEDHGNNZCLN-UHFFFAOYSA-N,O=C(O)CCCC(=O)O,3,1,0,0,1,3,0,132.04,0.33,9.0,2.0,2.0,4.0,0.0,0.0,0.0,74.6,0.58
PSDI003E26,,InChI=1S/C6H12N2O/c9-7-8-5-3-1-2-4-6-8/h1-6H2,UZMVSVHUTOAPTD-UHFFFAOYSA-N,O=NN1CCCCCC1,1,1,0,0,1,1,0,128.09,1.54,9.0,2.0,0.0,1.0,1.0,0.0,0.0,32.67,0.5
PSDI003E92,,InChI=1S/C6H4ClNO2/c7-5-2-1-3-6(4-5)8(9)10/h1-4H,KMAQZIILEGKYQZ-UHFFFAOYSA-N,O=[N+]([O-])c1cccc(Cl)c1,1,1,0,0,1,3,0,156.99,2.25,10.0,2.0,0.0,1.0,1.0,0.0,1.0,43.14,0.46
PSDI003F1F,,"InChI=1S/C8H5F13O/c9-3(10,1-2-22)4(11,12)5(13,14)6(15,16)7(17,18)8(19,20)21/h22H,1-2H2",GRJRKPMIRMSBNK-UHFFFAOYSA-N,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,1,0,0,1,1,0,364.01,4.11,22.0,1.0,1.0,6.0,0.0,0.0,0.0,20.23,0.7
PSDI00EB91,,"InChI=1S/C9H14N2/c1-4-8-9(5-2)11-7(3)6-10-8/h6H,4-5H2,1-3H3",PSINWXIDJYEXLO-UHFFFAOYSA-N,CCc1ncc(C)nc1CC,4,1,0,0,1,1,0,150.12,1.91,11.0,2.0,0.0,2.0,1.0,1.0,1.0,25.78,0.64
