PSDI_ID,Canonical name,InChi,InChiKey,SMILES,Tautomers,Isomers,n_MeltingPoint,n_BoilingPoint,n_HLC,n_LogS,n_Miscibility,Molecular Weight,CLogP,Heavy Atom Count,Hydrogen Bond Acceptors,Hydrogen Bond Donors,Rotatable Bonds,Rings,Hetero Aromatic Rings,Aromatic Rings,Topological Polar Surface Area,Quantitative Estimation of Drug-likeness
PSDI000360,,"InChI=1S/C2H3N3/c1-3-2-5-4-1/h1-2H,(H,3,4,5)",NSPMIYGKQJPBQR-UHFFFAOYSA-N,c1nc[nH]n1,2,1,1,1,0,1,0,69.03,-0.2,5.0,2.0,1.0,0.0,1.0,1.0,1.0,41.57,0.46
PSDI000361,,"InChI=1S/C9H9N3/c1-2-4-9(5-3-1)6-12-8-10-7-11-12/h1-5,7-8H,6H2",BNWQEHYYXTVKOF-UHFFFAOYSA-N,c1ccc(Cn2cncn2)cc1,1,1,1,1,0,0,0,159.08,1.33,12.0,3.0,0.0,2.0,2.0,1.0,2.0,30.71,0.66
PSDI000362,,"InChI=1S/C5H12N2/c1-2-6-4-5-7-3-1/h6-7H,1-5H2",FQUYSHZXSKYCSY-UHFFFAOYSA-N,C1CNCCNC1,1,1,1,1,0,0,0,100.1,-0.43,7.0,2.0,2.0,0.0,1.0,0.0,0.0,24.06,0.43
PSDI000363,,InChI=1S/C9H6O2/c10-9-8-4-2-1-3-7(8)5-6-11-9/h1-6H,IQZZFVDIZRWADY-UHFFFAOYSA-N,O=c1occc2ccccc12,1,1,1,1,0,0,0,146.04,1.79,11.0,2.0,0.0,0.0,2.0,1.0,2.0,30.21,0.57
PSDI000365,,"InChI=1S/C10H12N2/c1-3-12-8(2)11-9-6-4-5-7-10(9)12/h4-7H,3H2,1-2H3",IPNPFISPYWNXBR-UHFFFAOYSA-N,CCn1c(C)nc2ccccc21,2,1,1,1,0,0,0,160.1,2.36,12.0,2.0,0.0,1.0,2.0,1.0,2.0,17.82,0.63
PSDI000366,,"InChI=1S/C9H10N2/c1-6-3-4-8-9(5-6)11-7(2)10-8/h3-5H,1-2H3,(H,10,11)",MVHOAOSHABGEFL-UHFFFAOYSA-N,Cc1ccc2nc(C)[nH]c2c1,3,1,1,1,0,0,0,146.08,2.18,11.0,1.0,1.0,0.0,2.0,1.0,2.0,28.68,0.61
PSDI000368,,"InChI=1S/C8H8N2/c1-6-2-3-7-8(4-6)10-5-9-7/h2-5H,1H3,(H,9,10)",RWXZXCZBMQPOBF-UHFFFAOYSA-N,Cc1ccc2nc[nH]c2c1,2,1,1,1,0,0,0,132.07,1.87,10.0,1.0,1.0,0.0,2.0,1.0,2.0,28.68,0.58
PSDI00036A,,"InChI=1S/C6H5N3/c1-2-4-6-5(3-1)7-9-8-6/h1-4H,(H,7,8,9)",QRUDEWIWKLJBPS-UHFFFAOYSA-N,c1ccc2[nH]nnc2c1,2,1,1,1,0,2,0,119.05,0.96,9.0,2.0,1.0,0.0,2.0,1.0,2.0,41.57,0.56
PSDI00036B,,"InChI=1S/C7H7N3/c1-5-3-2-4-6-7(5)9-10-8-6/h2-4H,1H3,(H,8,9,10)",CMGDVUCDZOBDNL-UHFFFAOYSA-N,Cc1cccc2nn[nH]c12,3,1,1,1,0,1,0,133.06,1.27,10.0,2.0,1.0,0.0,2.0,1.0,2.0,41.57,0.59
PSDI00036C,,"InChI=1S/C7H7N3/c1-5-2-3-6-7(4-5)9-10-8-6/h2-4H,1H3,(H,8,9,10)",LRUDIIUSNGCQKF-UHFFFAOYSA-N,Cc1ccc2nn[nH]c2c1,3,1,1,1,0,0,0,133.06,1.27,10.0,2.0,1.0,0.0,2.0,1.0,2.0,41.57,0.59
PSDI00036D,,"InChI=1S/C12H13N/c1-3-7-11-9(5-1)10-6-2-4-8-12(10)13-11/h1,3,5,7,13H,2,4,6,8H2",XKLNOVWDVMWTOB-UHFFFAOYSA-N,c1ccc2c3c([nH]c2c1)CCCC3,1,1,1,1,0,0,0,171.1,3.05,13.0,0.0,1.0,0.0,3.0,1.0,2.0,15.79,0.63
PSDI000370,,"InChI=1S/C10H10N2/c1-2-4-10(5-3-1)8-12-7-6-11-9-12/h1-7,9H,8H2",KKKDZZRICRFGSD-UHFFFAOYSA-N,c1ccc(Cn2ccnc2)cc1,1,1,1,1,0,2,0,158.08,1.93,12.0,2.0,0.0,2.0,2.0,1.0,2.0,17.82,0.65
PSDI000372,,"InChI=1S/C4H6N2/c1-6-3-2-5-4-6/h2-4H,1H3",MCTWTZJPVLRJOU-UHFFFAOYSA-N,Cn1ccnc1,1,1,1,1,1,1,0,82.05,0.42,6.0,2.0,0.0,0.0,1.0,1.0,1.0,17.82,0.44
PSDI000374,,"InChI=1S/C6H10N2/c1-3-6-7-4-5(2)8-6/h4H,3H2,1-2H3,(H,7,8)",ULKLGIFJWFIQFF-UHFFFAOYSA-N,CCc1ncc(C)[nH]1,3,1,1,1,1,1,0,110.08,1.28,8.0,1.0,1.0,1.0,1.0,1.0,1.0,28.68,0.58
PSDI000375,,"InChI=1S/C4H6N2/c1-4-5-2-3-6-4/h2-3H,1H3,(H,5,6)",LXBGSDVWAMZHDD-UHFFFAOYSA-N,Cc1ncc[nH]1,2,1,1,1,1,1,0,82.05,0.72,6.0,1.0,1.0,0.0,1.0,1.0,1.0,28.68,0.49
PSDI000376,,"InChI=1S/C9H8N2/c1-2-4-8(5-3-1)9-10-6-7-11-9/h1-7H,(H,10,11)",ZCUJYXPAKHMBAZ-UHFFFAOYSA-N,c1ccc(-c2ncc[nH]2)cc1,1,1,1,1,0,1,0,144.07,2.08,11.0,1.0,1.0,1.0,2.0,1.0,2.0,28.68,0.65
PSDI000378,,"InChI=1S/C4H6N2/c1-4-2-5-3-6-4/h2-3H,1H3,(H,5,6)",XLSZMDLNRCVEIJ-UHFFFAOYSA-N,Cc1cnc[nH]1,2,1,1,1,0,0,0,82.05,0.72,6.0,1.0,1.0,0.0,1.0,1.0,1.0,28.68,0.49
PSDI00037B,,"InChI=1S/C5H9N3/c6-2-1-5-3-7-4-8-5/h3-4H,1-2,6H2,(H,7,8)",NTYJJOPFIAHURM-UHFFFAOYSA-N,NCCc1cnc[nH]1,2,1,1,1,0,1,0,111.08,-0.09,8.0,2.0,2.0,2.0,1.0,1.0,1.0,54.7,0.56
PSDI00037D,,"InChI=1S/C9H10O/c10-9-6-5-7-3-1-2-4-8(7)9/h1-4,9-10H,5-6H2",YIAPLDFPUUJILH-UHFFFAOYSA-N,OC1CCc2ccccc21,1,2,1,1,0,0,0,134.07,1.67,10.0,1.0,1.0,0.0,2.0,0.0,1.0,20.23,0.57
PSDI00037E,,"InChI=1S/C9H8O/c10-9-6-5-7-3-1-2-4-8(7)9/h1-4H,5-6H2",QNXSIUBBGPHDDE-UHFFFAOYSA-N,O=C1CCc2ccccc21,2,1,1,1,0,0,0,132.06,1.82,10.0,1.0,0.0,0.0,2.0,0.0,1.0,17.07,0.53
PSDI000380,,"InChI=1S/C18H20/c1-17(2)13-18(3,14-9-5-4-6-10-14)16-12-8-7-11-15(16)17/h4-12H,13H2,1-3H3",ICLPNZMYHDVKKI-UHFFFAOYSA-N,CC1(C)CC(C)(c2ccccc2)c2ccccc21,1,2,1,1,0,0,0,236.16,4.67,18.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.67
PSDI000381,,"InChI=1S/C15H22/c1-2-3-4-5-7-13-10-11-14-8-6-9-15(14)12-13/h10-12H,2-9H2,1H3",HCJRTBCEQLVXLX-UHFFFAOYSA-N,CCCCCCc1ccc2c(c1)CCC2,1,1,1,1,0,0,0,202.17,4.3,15.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,0.62
PSDI000386,,"InChI=1S/C11H13N/c1-8-9(2)12(3)11-7-5-4-6-10(8)11/h4-7H,1-3H3",NRRVOLSTQHJDEG-UHFFFAOYSA-N,Cc1c(C)n(C)c2ccccc12,1,1,1,1,0,0,0,159.1,2.8,12.0,1.0,0.0,0.0,2.0,1.0,2.0,4.93,0.56
PSDI000387,,"InChI=1S/C10H11N/c1-8-7-11(2)10-6-4-3-5-9(8)10/h3-7H,1-2H3",NAPPMSNSLWACIV-UHFFFAOYSA-N,Cc1cn(C)c2ccccc12,1,1,1,1,0,0,0,145.09,2.49,11.0,1.0,0.0,0.0,2.0,1.0,2.0,4.93,0.54
PSDI000388,,"InChI=1S/C10H11N/c1-2-11-8-7-9-5-3-4-6-10(9)11/h3-8H,2H2,1H3",QRRKZFCXXBFHSV-UHFFFAOYSA-N,CCn1ccc2ccccc21,1,1,1,1,0,0,0,145.09,2.66,11.0,1.0,0.0,1.0,2.0,1.0,2.0,4.93,0.58
PSDI000389,,"InChI=1S/C11H13N/c1-7-4-5-11-10(6-7)8(2)9(3)12-11/h4-6,12H,1-3H3",HOFNMMIHFZBKPW-UHFFFAOYSA-N,Cc1ccc2[nH]c(C)c(C)c2c1,1,1,1,1,0,0,0,159.1,3.09,12.0,0.0,1.0,0.0,2.0,1.0,2.0,15.79,0.61
PSDI00038C,,"InChI=1S/C10H11N/c1-7-8(2)11-10-6-4-3-5-9(7)10/h3-6,11H,1-2H3",PYFVEIDRTLBMHG-UHFFFAOYSA-N,Cc1[nH]c2ccccc2c1C,1,1,1,1,0,0,0,145.09,2.78,11.0,0.0,1.0,0.0,2.0,1.0,2.0,15.79,0.59
PSDI000398,,"InChI=1S/C9H6N2O4/c1-10-8(12)6-3-2-5(11(14)15)4-7(6)9(10)13/h2-4H,1H3",JBCHWGTZAAZJKG-UHFFFAOYSA-N,CN1C(=O)c2ccc([N+](=O)[O-])cc2C1=O,1,1,1,1,0,0,0,206.03,0.82,15.0,4.0,0.0,1.0,2.0,0.0,1.0,80.52,0.39
PSDI00039A,,"InChI=1S/C10H9NO2/c1-2-11-9(12)7-5-3-4-6-8(7)10(11)13/h3-6H,2H2,1H3",JZDSOQSUCWVBMV-UHFFFAOYSA-N,CCN1C(=O)c2ccccc2C1=O,1,1,1,1,0,0,0,175.06,1.3,13.0,2.0,0.0,1.0,2.0,0.0,1.0,37.38,0.6
PSDI00039E,,"InChI=1S/C10H11N3/c1-8-7-10(11)13(12-8)9-5-3-2-4-6-9/h2-7H,11H2,1H3",FMKMKBLHMONXJM-UHFFFAOYSA-N,Cc1cc(N)n(-c2ccccc2)n1,3,1,1,1,0,1,0,173.1,1.76,13.0,3.0,1.0,1.0,2.0,1.0,2.0,43.84,0.71
PSDI00039F,,"InChI=1S/C5H8N2/c1-4-3-5(2)7-6-4/h3H,1-2H3,(H,6,7)",SDXAWLJRERMRKF-UHFFFAOYSA-N,Cc1cc(C)[nH]n1,1,1,1,1,0,1,0,96.07,1.03,7.0,1.0,1.0,0.0,1.0,1.0,1.0,28.68,0.51
PSDI0003A1,,"InChI=1S/C9H10N2/c1-2-5-9(6-3-1)11-8-4-7-10-11/h1-3,5-7H,4,8H2",IUHNMXNPPUIQHZ-UHFFFAOYSA-N,C1=NN(c2ccccc2)CC1,1,1,1,1,0,0,0,146.08,1.88,11.0,2.0,0.0,1.0,2.0,0.0,1.0,15.6,0.59
PSDI0003A3,,"InChI=1S/C11H11N/c1-2-6-11(7-3-1)10-12-8-4-5-9-12/h1-9H,10H2",FNEQHKCQXDKYEO-UHFFFAOYSA-N,c1ccc(Cn2cccc2)cc1,1,1,1,1,0,0,0,157.09,2.54,12.0,1.0,0.0,2.0,2.0,1.0,2.0,4.93,0.63
PSDI0003A5,,"InChI=1S/C10H9N/c1-2-5-9(6-3-1)10-7-4-8-11-10/h1-8,11H",IRTLROCMFSDSNF-UHFFFAOYSA-N,c1ccc(-c2ccc[nH]2)cc1,1,1,1,1,0,0,0,143.07,2.68,11.0,0.0,1.0,1.0,2.0,1.0,2.0,15.79,0.63
PSDI0003AE,,"InChI=1S/C10H10O/c11-10-6-5-8-3-1-2-4-9(8)7-10/h1-4H,5-7H2",KCKZIWSINLBROE-UHFFFAOYSA-N,O=C1CCc2ccccc2C1,3,1,1,1,0,0,0,146.07,1.74,11.0,1.0,0.0,0.0,2.0,0.0,1.0,17.07,0.54
PSDI0003B1,,"InChI=1S/C6H7NO/c1-7-5-3-2-4-6(7)8/h2-5H,1H3",DVVGIUUJYPYENY-UHFFFAOYSA-N,Cn1ccccc1=O,1,1,1,1,0,1,0,109.05,0.39,8.0,2.0,0.0,0.0,1.0,1.0,1.0,22.0,0.47
PSDI0003B2,,"InChI=1S/C6H7NO/c1-5-3-2-4-7-6(5)8/h2-4H,1H3,(H,7,8)",MVKDNXIKAWKCCS-UHFFFAOYSA-N,Cc1cccnc1O,3,1,1,1,0,0,0,109.05,1.1,8.0,2.0,1.0,0.0,1.0,1.0,1.0,33.12,0.54
PSDI0003B3,,"InChI=1S/C6H7NO/c1-5-2-3-7-6(8)4-5/h2-4H,1H3,(H,7,8)",YBDRFJXGJQULGH-UHFFFAOYSA-N,Cc1ccnc(O)c1,2,1,1,1,0,0,0,109.05,1.1,8.0,2.0,1.0,0.0,1.0,1.0,1.0,33.12,0.54
PSDI0003B8,,"InChI=1S/C8H7NS2/c1-9-6-4-2-3-5-7(6)11-8(9)10/h2-5H,1H3",IRNRNPNZAKHEAW-UHFFFAOYSA-N,Cn1c(=S)sc2ccccc21,1,1,1,1,0,0,0,181.0,2.97,11.0,3.0,0.0,0.0,2.0,1.0,2.0,4.93,0.57
PSDI0003BB,,"InChI=1S/C10H10O2/c11-10-7-6-9(12-10)8-4-2-1-3-5-8/h1-5,9H,6-7H2",AEUULUMEYIPECD-UHFFFAOYSA-N,O=C1CCC(c2ccccc2)O1,2,2,1,1,0,0,0,162.07,2.06,12.0,2.0,0.0,1.0,2.0,0.0,1.0,26.3,0.59
PSDI0003BC,,"InChI=1S/C6H10O2/c1-2-5-3-4-6(7)8-5/h5H,2-4H2,1H3",JBFHTYHTHYHCDJ-UHFFFAOYSA-N,CCC1CCC(=O)O1,2,2,1,1,0,0,0,114.07,1.1,8.0,2.0,0.0,1.0,1.0,0.0,0.0,26.3,0.48
PSDI0003BF,,"InChI=1S/C4H4O2/c5-4-2-1-3-6-4/h1-2H,3H2",VIHAEDVKXSOUAT-UHFFFAOYSA-N,O=C1C=CCO1,1,1,1,1,0,0,0,84.02,0.1,6.0,2.0,0.0,0.0,1.0,0.0,0.0,26.3,0.39
PSDI0003C0,,InChI=1S/C6H4N2S/c1-2-4-6-5(3-1)7-9-8-6/h1-4H,PDQRQJVPEFGVRK-UHFFFAOYSA-N,c1ccc2nsnc2c1,1,1,1,1,0,0,0,136.01,1.69,9.0,3.0,0.0,0.0,2.0,1.0,2.0,25.78,0.55
PSDI0003CA,,InChI=1S/C20H14/c1-3-7-17-13-19(11-9-15(17)5-1)20-12-10-16-6-2-4-8-18(16)14-20/h1-14H,MSBVBOUOMVTWKE-UHFFFAOYSA-N,c1ccc2cc(-c3ccc4ccccc4c3)ccc2c1,1,1,1,1,0,0,0,254.11,5.66,20.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.41
PSDI0003CB,,"InChI=1S/C12H10O2/c13-11-7-3-1-5-9(11)10-6-2-4-8-12(10)14/h1-8,13-14H",IMHDGJOMLMDPJN-UHFFFAOYSA-N,Oc1ccccc1-c1ccccc1O,3,1,1,1,0,0,0,186.07,2.76,14.0,2.0,2.0,1.0,2.0,0.0,2.0,40.46,0.72
PSDI0003CE,,InChI=1S/C8H6S2/c1-3-7(9-5-1)8-4-2-6-10-8/h1-6H,OHZAHWOAMVVGEL-UHFFFAOYSA-N,c1csc(-c2cccs2)c1,1,1,1,1,0,0,0,165.99,3.48,10.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,0.61
PSDI0003D1,,InChI=1S/C12H8N2O4/c15-13(16)11-7-3-1-5-9(11)10-6-2-4-8-12(10)14(17)18/h1-8H,QAFJHDNFUMKVIE-UHFFFAOYSA-N,O=[N+]([O-])c1ccccc1-c1ccccc1[N+](=O)[O-],1,1,1,1,0,0,0,244.05,3.17,18.0,4.0,0.0,3.0,2.0,0.0,2.0,86.28,0.61
PSDI0003D4,,"InChI=1S/C4H10O2S/c5-1-3-7-4-2-6/h5-6H,1-4H2",YODZTKMDCQEPHD-UHFFFAOYSA-N,OCCSCCO,1,1,1,1,0,1,0,122.04,-0.3,7.0,3.0,2.0,4.0,0.0,0.0,0.0,40.46,0.5
PSDI0003D8,,"InChI=1S/C2H3Cl3O/c3-2(4,5)1-6/h6H,1H2",KPWDGTGXUYRARH-UHFFFAOYSA-N,OCC(Cl)(Cl)Cl,1,1,1,1,0,1,0,147.92,1.35,6.0,1.0,1.0,0.0,0.0,0.0,0.0,20.23,0.52
PSDI0003D9,,"InChI=1S/C2H3F3O/c3-2(4,5)1-6/h6H,1H2",RHQDFWAXVIIEBN-UHFFFAOYSA-N,OCC(F)(F)F,1,1,1,1,1,1,0,100.01,0.54,6.0,1.0,1.0,0.0,0.0,0.0,0.0,20.23,0.47
PSDI0003DA,,"InChI=1S/C10H22/c1-8(2)10(6,7)9(3,4)5/h8H,1-7H3",WKQBIIUOSATALN-UHFFFAOYSA-N,CC(C)C(C)(C)C(C)(C)C,1,1,1,1,0,0,0,142.17,3.71,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.52
PSDI0003DB,,"InChI=1S/C3H4F4O/c4-2(5)3(6,7)1-8/h2,8H,1H2",NBUKAOOFKZFCGD-UHFFFAOYSA-N,OCC(F)(F)C(F)F,1,1,1,1,1,0,0,132.02,0.88,8.0,1.0,1.0,2.0,0.0,0.0,0.0,20.23,0.55
PSDI0003DC,,"InChI=1S/C8H18/c1-7(2,3)8(4,5)6/h1-6H3",OMMLUKLXGSRPHK-UHFFFAOYSA-N,CC(C)(C)C(C)(C)C,1,1,1,1,0,1,0,114.14,3.08,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
PSDI0003DD,,"InChI=1S/C10H22/c1-7-8-10(5,6)9(2,3)4/h7-8H2,1-6H3",RMQHJMMCLSJULX-UHFFFAOYSA-N,CCCC(C)(C)C(C)(C)C,1,1,1,1,0,0,0,142.17,3.86,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.55
PSDI0003DE,,"InChI=1S/C9H20/c1-7-9(5,6)8(2,3)4/h7H2,1-6H3",QUKOJKFJIHSBKV-UHFFFAOYSA-N,CCC(C)(C)C(C)(C)C,1,1,1,1,0,0,0,128.16,3.47,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.51
PSDI0003DF,,"InChI=1S/C10H22/c1-8(9(2,3)4)10(5,6)7/h8H,1-7H3",OWFKEHICSVOVAC-UHFFFAOYSA-N,CC(C(C)(C)C)C(C)(C)C,1,1,1,1,0,0,0,142.17,3.71,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48
PSDI0003E0,,"InChI=1S/C9H20/c1-7(2)8(3)9(4,5)6/h7-8H,1-6H3",VZFMYOCAEQDWDY-UHFFFAOYSA-N,CC(C)C(C)C(C)(C)C,1,2,1,1,0,0,0,128.16,3.32,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.51
PSDI0003E1,,"InChI=1S/C3H3Cl3O2/c4-1-3(5,6)2(7)8/h1H2,(H,7,8)",QZEKHJXYZSJVCL-UHFFFAOYSA-N,O=C(O)C(Cl)(Cl)CCl,1,1,1,1,0,0,0,175.92,1.48,8.0,1.0,1.0,2.0,0.0,0.0,0.0,37.3,0.65
PSDI0003E2,,"InChI=1S/C7H16/c1-6(2)7(3,4)5/h6H,1-5H3",ZISSAWUMDACLOM-UHFFFAOYSA-N,CC(C)C(C)(C)C,1,1,1,1,0,2,0,100.13,2.69,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
PSDI0003E3,,"InChI=1S/C8H18/c1-6-7(2)8(3,4)5/h7H,6H2,1-5H3",XTDQDBVBDLYELW-UHFFFAOYSA-N,CCC(C)C(C)(C)C,1,2,1,1,0,1,0,114.14,3.08,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.49
PSDI0003E4,,"InChI=1S/C9H20/c1-8(2,3)7-9(4,5)6/h7H2,1-6H3",GUMULFRCHLJNDY-UHFFFAOYSA-N,CC(C)(C)CC(C)(C)C,1,1,1,1,0,0,0,128.16,3.47,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
PSDI0003E5,,"InChI=1S/C8H18O2/c1-6(2)7(10)8(3,4)5-9/h6-7,9-10H,5H2,1-4H3",JCTXKRPTIMZBJT-UHFFFAOYSA-N,CC(C)C(O)C(C)(C)CO,1,2,1,1,0,2,0,146.13,1.02,10.0,2.0,2.0,3.0,0.0,0.0,0.0,40.46,0.62
PSDI0003E6,,"InChI=1S/C16H30O4/c1-10(2)13(20-15(18)12(5)6)16(7,8)9-19-14(17)11(3)4/h10-13H,9H2,1-8H3",OMVSWZDEEGIJJI-UHFFFAOYSA-N,CC(C)C(=O)OCC(C)(C)C(OC(=O)C(C)C)C(C)C,4,2,1,1,0,1,0,286.21,3.44,20.0,4.0,0.0,7.0,0.0,0.0,0.0,52.6,0.67
PSDI0003E7,,"InChI=1S/C8H18O/c1-6(2)7(9)8(3,4)5/h6-7,9H,1-5H3",AXINNNJHLJWMTC-UHFFFAOYSA-N,CC(C)C(O)C(C)(C)C,1,2,1,1,0,0,0,130.14,2.05,9.0,1.0,1.0,1.0,0.0,0.0,0.0,20.23,0.58
PSDI0003E8,,"InChI=1S/C9H20/c1-6-8(2)7-9(3,4)5/h8H,6-7H2,1-5H3",AFTPEBDOGXRMNQ-UHFFFAOYSA-N,CCC(C)CC(C)(C)C,1,2,1,1,0,0,0,128.16,3.47,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.53
PSDI0003E9,,"InChI=1S/C10H22/c1-9(2,3)7-8-10(4,5)6/h7-8H2,1-6H3",HXQDUXXBVMMIKL-UHFFFAOYSA-N,CC(C)(C)CCC(C)(C)C,1,1,1,1,0,0,0,142.17,3.86,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.52
PSDI0003EA,,"InChI=1S/C9H20/c1-8(2)6-7-9(3,4)5/h8H,6-7H2,1-5H3",HHOSMYBYIHNXNO-UHFFFAOYSA-N,CC(C)CCC(C)(C)C,1,1,1,1,0,2,0,128.16,3.47,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.53
PSDI0003EC,,"InChI=1S/C10H22/c1-9(2)7-6-8-10(3,4)5/h9H,6-8H2,1-5H3",FHJCGIUZJXWNET-UHFFFAOYSA-N,CC(C)CCCC(C)(C)C,1,1,1,1,0,0,0,142.17,3.86,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.56
PSDI0003ED,,InChI=1S/C10H8N2/c1-3-7-11-9(5-1)10-6-2-4-8-12-10/h1-8H,ROFVEXUMMXZLPA-UHFFFAOYSA-N,c1ccc(-c2ccccn2)nc1,1,1,1,1,0,1,0,156.07,2.14,12.0,2.0,0.0,1.0,2.0,2.0,2.0,25.78,0.63
PSDI0003F1,,"InChI=1S/C7H16O4S2/c1-5-12(8,9)7(3,4)13(10,11)6-2/h5-6H2,1-4H3",CESKLHVYGRFMFP-UHFFFAOYSA-N,CCS(=O)(=O)C(C)(C)S(=O)(=O)CC,1,1,1,1,0,1,0,228.05,0.59,13.0,4.0,0.0,4.0,0.0,0.0,0.0,68.28,0.71
PSDI0003F3,,"InChI=1S/C7H16O2/c1-3-7(4-2,5-8)6-9/h8-9H,3-6H2,1-2H3",XRVCFZPJAHWYTB-UHFFFAOYSA-N,CCC(CC)(CO)CO,1,1,1,1,0,1,0,132.12,0.78,9.0,2.0,2.0,4.0,0.0,0.0,0.0,40.46,0.59
PSDI0003F4,,"InChI=1S/C5H12O2/c1-5(2,6-3)7-4/h1-4H3",HEWZVZIVELJPQZ-UHFFFAOYSA-N,COC(C)(C)OC,1,1,1,1,0,0,0,104.08,1.02,7.0,2.0,0.0,2.0,0.0,0.0,0.0,18.46,0.49
PSDI0003F5,,"InChI=1S/C6H12O2/c1-4-6(2,3)5(7)8/h4H2,1-3H3,(H,7,8)",VUAXHMVRKOTJKP-UHFFFAOYSA-N,CCC(C)(C)C(=O)O,1,1,1,1,0,0,0,116.08,1.51,8.0,1.0,1.0,2.0,0.0,0.0,0.0,37.3,0.59
PSDI0003F6,,"InChI=1S/C5H12O/c1-5(2,3)4-6/h6H,4H2,1-3H3",KPSSIOMAKSHJJG-UHFFFAOYSA-N,CC(C)(C)CO,1,1,1,1,0,2,0,88.09,1.02,6.0,1.0,1.0,0.0,0.0,0.0,0.0,20.23,0.47
PSDI0003F7,,"InChI=1S/C9H20/c1-6-8(7-2)9(3,4)5/h8H,6-7H2,1-5H3",CLZCPQKGOAXOJT-UHFFFAOYSA-N,CCC(CC)C(C)(C)C,1,1,1,1,0,0,0,128.16,3.47,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.53
PSDI0003F8,,"InChI=1S/C7H16O/c1-5-6(8)7(2,3)4/h6,8H,5H2,1-4H3",HMSVXZJWPVIVIV-UHFFFAOYSA-N,CCC(O)C(C)(C)C,1,2,1,1,0,1,0,116.12,1.8,8.0,1.0,1.0,1.0,0.0,0.0,0.0,20.23,0.55
PSDI0003F9,,"InChI=1S/C6H14/c1-5-6(2,3)4/h5H2,1-4H3",HNRMPXKDFBEGFZ-UHFFFAOYSA-N,CCC(C)(C)C,1,1,1,1,0,3,0,86.11,2.44,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
PSDI0003FA,,"InChI=1S/C9H20/c1-5-6-7-8-9(2,3)4/h5-8H2,1-4H3",PSABUFWDVWCFDP-UHFFFAOYSA-N,CCCCCC(C)(C)C,1,1,1,1,0,0,0,128.16,3.61,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.51
PSDI0003FB,,"InChI=1S/C8H18/c1-5-6-7-8(2,3)4/h5-7H2,1-4H3",FLTJDUOFAQWHDF-UHFFFAOYSA-N,CCCCC(C)(C)C,1,1,1,1,1,1,0,114.14,3.22,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.52
PSDI0003FC,,"InChI=1S/C7H16/c1-5-6-7(2,3)4/h5-6H2,1-4H3",CXOWYJMDMMMMJO-UHFFFAOYSA-N,CCCC(C)(C)C,1,1,1,1,0,2,0,100.13,2.83,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.48
PSDI0003FD,,"InChI=1S/C5H12/c1-5(2,3)4/h1-4H3",CRSOQBOWXPBRES-UHFFFAOYSA-N,CC(C)(C)C,1,1,1,1,1,1,0,72.09,2.05,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
PSDI0003FE,,"InChI=1S/C3H6N2O4/c1-3(2,4(6)7)5(8)9/h1-2H3",DHPRWWYQIUXCQM-UHFFFAOYSA-N,CC(C)([N+](=O)[O-])[N+](=O)[O-],1,1,1,1,0,0,0,134.03,0.28,9.0,4.0,0.0,2.0,0.0,0.0,0.0,86.28,0.31
PSDI000401,,"InChI=1S/C7H16O/c1-6(2,3)7(4,5)8/h8H,1-5H3",OKXVARYIKDXAEO-UHFFFAOYSA-N,CC(C)(C)C(C)(C)O,1,1,1,1,0,1,0,116.12,1.8,8.0,1.0,1.0,0.0,0.0,0.0,0.0,20.23,0.51
PSDI000402,,"InChI=1S/C9H20/c1-7(2)9(5,6)8(3)4/h7-8H,1-6H3",JLCYYQOQSAMWTA-UHFFFAOYSA-N,CC(C)C(C)(C)C(C)C,1,1,1,1,0,0,0,128.16,3.32,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.53
